concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
1337143,ranolazine 1000 MG Extended Release Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337144,ranolazine 1000 MG Extended Release Oral Tablet [Ranexa],Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1337145,12 HR ranolazine 1000 MG Extended Release Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351115,ubidecarenone,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351116,ubidecarenone 10 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351117,ubidecarenone 10 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351118,ubidecarenone 100 MG Chewable Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351119,ubidecarenone 25 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351120,ubidecarenone 30 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351142,ubidecarenone 60 MG Chewable Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351144,ubidecarenone 50 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351145,ubidecarenone 150 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351147,ubidecarenone 60 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351148,ubidecarenone 200 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351149,ubidecarenone 12 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351150,ubidecarenone 15 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351151,ubidecarenone 25 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351153,ubidecarenone 100 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351154,ubidecarenone 50 MG Oral Tablet,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351158,ubidecarenone 6 MG/ML Oral Solution,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351159,ubidecarenone 120 MG Oral Capsule,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351160,ubidecarenone 100 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351161,ubidecarenone 200 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351182,ubidecarenone 25 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351185,ubidecarenone 50 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351186,ubidecarenone 6 MG/ML,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351187,ubidecarenone 150 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351188,ubidecarenone 75 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351189,ubidecarenone 10 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351190,ubidecarenone 12 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
1351212,ubidecarenone 120 MG,Drug,RxNorm,standard,C01E_other_cardiac_preparations,organic_nitrates,Organic nitrates for angina,drug
