concept_id,concept_name,domain_id,vocabulary_id,standard_concept,condition,cohort_name,cohort_label,cohort_domain
37397535,Hypothyroidism due to mutation in transcription factor of pituitary development,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
37399723,Idiopathic congenital hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
40609121,Primary hypothyroidism,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
43021374,Suspected hypothyroidism,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
44782482,Infant hypothyroidism caused by maternal drug,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
44789586,Hypothyroidism review,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
44790909,Hypothyroidism monitoring telephone invitation,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
44792300,Hypothyroidism annual review,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
45757058,Hypothyroidism due to thyroiditis,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
45757193,Hypothyroidism in childbirth,Condition,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
46270012,Family history of Hashimoto thyroiditis,Observation,SNOMED,standard,codelist_hypothyroidism,hypothyroidism,Hypothyroidism,condition
