concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
1301329,omeprazole 2 MG/ML / sodium bicarbonate 84 MG/ML Oral Suspension [Konvomep],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718253,esomeprazole 2.5 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718255,esomeprazole Granules for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718256,esomeprazole 2.5 MG [Nexium],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718257,esomeprazole Granules for Oral Suspension [Nexium],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718259,esomeprazole 10 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718260,esomeprazole 10 MG [Nexium],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718261,omeprazole 2.5 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718263,omeprazole Granules for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718264,omeprazole Granules for Oral Suspension [Prilosec],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718266,omeprazole 2.5 MG [Prilosec],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718269,omeprazole / sodium bicarbonate Powder for Oral Suspension,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718270,omeprazole 20 MG / sodium bicarbonate 1680 MG [Zegerid Reformulated Aug 2006],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718271,omeprazole / sodium bicarbonate Powder for Oral Suspension [Zegerid Reformulated Aug 2006],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718273,omeprazole 40 MG / sodium bicarbonate 1680 MG [Zegerid Reformulated Aug 2006],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718274,esomeprazole 5 MG,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718275,esomeprazole 5 MG [Nexium],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718970,aspirin / omeprazole Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718971,aspirin 81 MG / omeprazole 40 MG Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1718972,aspirin 325 MG / omeprazole 40 MG Delayed Release Oral Tablet,Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1719000,aspirin 325 MG / omeprazole 40 MG [Yosprala],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1719001,aspirin / omeprazole Delayed Release Oral Tablet [Yosprala],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1719004,aspirin 325 MG / omeprazole 40 MG Delayed Release Oral Tablet [Yosprala],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1719005,aspirin 81 MG / omeprazole 40 MG [Yosprala],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1719006,aspirin 81 MG / omeprazole 40 MG Delayed Release Oral Tablet [Yosprala],Drug,RxNorm,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831862,omeprazole Granules for Oral Suspension [Losec],Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831863,omeprazole 10 MG Extended Release Oral Capsule [Losec] Box of 28 by Eurocept,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831864,omeprazole 10 MG Extended Release Oral Capsule [Losec] Box of 56 by Eurocept,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831865,omeprazole 20 MG Extended Release Oral Capsule [Losec] Box of 28 by Eurocept,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831866,omeprazole 20 MG Extended Release Oral Capsule [Losec] Box of 56 by Eurocept,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831867,omeprazole 40 MG Granules for Oral Suspension,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831868,omeprazole 40 MG Granules for Oral Suspension Box of 28,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831869,omeprazole 40 MG Granules for Oral Suspension [Losec],Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831870,omeprazole 40 MG Granules for Oral Suspension [Losec] Box of 28,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831871,omeprazole 40 MG Granules for Oral Suspension [Losec] Box of 28 by Eurocept,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831926,pantoprazole 20 MG Delayed Release Oral Capsule [Maalox] Box of 14 by Opella,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831927,pantoprazole 20 MG Delayed Release Oral Capsule [Ippracid] Box of 14 by Aurobindo,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1831928,pantoprazole 40 MG Injectable Solution by Aurobindo,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972360,esomeprazole 20 MG Oral Tablet [Nexium] Box of 60 by Gruenenthal,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972361,esomeprazole 40 MG Injectable Suspension [Nexium] by Gruenenthal,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972416,omeprazole 10 MG Oral Tablet [Antra] Box of 90 by Cheplapharm,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972417,omeprazole 20 MG Oral Tablet [Antra] Box of 90 by Cheplapharm,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972495,pantoprazole 20 MG Delayed Release Oral Tablet Box of 7 by Sanofi,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972496,pantoprazole 20 MG Delayed Release Oral Tablet Box of 14 by Sanofi,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972497,pantoprazole 20 MG Delayed Release Oral Tablet Box of 15 by Fairmed,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972498,pantoprazole 20 MG Delayed Release Oral Tablet Box of 30 by Micro-Labs,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972499,pantoprazole 20 MG Delayed Release Oral Tablet Box of 60 by Eris,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972500,pantoprazole 20 MG Delayed Release Oral Tablet Box of 90 by Puren,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972501,pantoprazole 20 MG Delayed Release Oral Tablet Box of 100 by Eris,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972502,pantoprazole 20 MG Delayed Release Oral Tablet Box of 100 by Micro-Labs,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972503,pantoprazole 40 MG Delayed Release Oral Tablet Box of 14 by Fairmed,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972504,pantoprazole 40 MG Delayed Release Oral Tablet Box of 15 by Fairmed,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972505,pantoprazole 40 MG Delayed Release Oral Tablet Box of 15 by Eris,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972506,pantoprazole 40 MG Delayed Release Oral Tablet Box of 30 by Micro-Labs,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
1972507,pantoprazole 40 MG Delayed Release Oral Tablet Box of 60 by Eris,Drug,RxNorm Extension,standard,A02BC_proton_pump_inhibitors,proton_pump_inhibitors,Proton-pump inhibitors,drug
