concept_id,concept_name,domain_id,vocabulary_id,standard_concept,drug,cohort_name,cohort_label,cohort_domain
21086203,empagliflozin 10 MG Oral Tablet Box of 28,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21086204,empagliflozin 25 MG Oral Tablet [Jardiance] Box of 28,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21105861,dapagliflozin 5 MG Oral Tablet Box of 28,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21105862,dapagliflozin 5 MG Oral Tablet [Forxiga] by Astrazeneca,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21105863,canagliflozin 300 MG Oral Tablet by Colorama,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21105864,canagliflozin 300 MG Oral Tablet Box of 30,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21115639,dapagliflozin 10 MG Oral Tablet Box of 28,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21125279,dapagliflozin 5 MG [Forxiga],Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21125280,dapagliflozin 5 MG Oral Tablet [Forxiga] Box of 28 by Astrazeneca,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
21125281,canagliflozin 100 MG Oral Tablet by J M McGill,Drug,RxNorm Extension,standard,A10BK_sodium_glucose_co_transporter_2_sglt2_inhibitors,sglt2_inhibitors,SGLT2 inhibitors,drug
