cohort_name,cohort_label,cohort_domain,concept_id,include_descendants,concept_name,vocabulary_id,concept_code,review_status,phenotype_note,domain_id,standard_concept,condition
glaucoma,Glaucoma,condition,1075430,FALSE,Open angle glaucoma of left eye due to neovascularization,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075431,FALSE,Open angle glaucoma of right eye due to neovascularization,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075475,FALSE,Bilateral glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075477,FALSE,Uveitis-glaucoma-hyphema syndrome of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075478,FALSE,Uveitis-glaucoma-hyphema syndrome of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075479,FALSE,Secondary angle-closure glaucoma of right eye due to iridocorneal endothelial syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075480,FALSE,Secondary angle-closure glaucoma of left eye due to iridocorneal endothelial syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075481,FALSE,Bilateral secondary angle-closure glaucoma due to iridocorneal endothelial syndrome,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075489,FALSE,Bilateral hemolytic glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075491,FALSE,Hemolytic glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075492,FALSE,Hemolytic glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075501,FALSE,Primary open angle glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075502,FALSE,Primary open angle glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075503,FALSE,Primary open angle glaucoma of bilateral eyes,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075509,FALSE,Angle closure glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075510,FALSE,Angle closure glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075537,FALSE,Angle closure glaucoma of right eye due to peripheral anterior synechiae,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075538,FALSE,Angle closure glaucoma of left eye due to peripheral anterior synechiae,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075539,FALSE,Bilateral angle closure glaucoma due to peripheral anterior synechiae,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075540,FALSE,Secondary angle-closure glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075541,FALSE,Secondary angle closure glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075542,FALSE,Bilateral secondary angle closure glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075644,FALSE,Angle recession glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075656,FALSE,Ghost cell glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075658,FALSE,Bilateral ghost cell glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075659,FALSE,Ghost cell glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075670,FALSE,Phacomorphic glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075674,FALSE,Lens particle glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075675,FALSE,Lens particle glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075676,FALSE,Bilateral lens particle glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075678,FALSE,Bilateral phacomorphic angle closure glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075679,FALSE,Phacomorphic glaucoma of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075680,FALSE,Glaucoma of right eye due to congenital chamber angle anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075684,FALSE,Glaucoma of left eye due to congenital chamber angle anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075686,FALSE,Bilateral glaucoma due to congenital chamber angle anomaly,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075704,FALSE,Angle recession glaucoma of left eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075705,FALSE,Bilateral angle recession glaucoma,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
glaucoma,Glaucoma,condition,1075706,FALSE,Glaucoma suspect of right eye,SNOMED,glaucoma,reviewed_seed,Imported from master codelists,Condition,standard,glaucoma
